Unnamed: 0,carat,cut,color,clarity,average us salary,number of diamonds mined (millions),depth,table,price,x,y,z
275.0,0.73,ideal,h,vs2,44667.0,4.52,62.7,55.0,2793.0,5.72,5.76,3.6
276.0,0.79,very good,e,si1,44065.0,0.72,63.2,56.0,2794.0,5.91,5.86,3.72
277.0,0.71,very good,e,vs2,37284.0,0.94,60.7,56.0,2795.0,5.81,5.82,3.53
278.0,0.81,premium,i,vvs2,33196.0,3.66,61.9,60.0,2795.0,5.91,5.86,3.64
279.0,0.81,ideal,f,si2,32590.0,2.11,62.6,55.0,2795.0,5.92,5.96,3.72
280.0,0.72,good,f,vs1,44807.0,2.73,60.7,60.0,2795.0,5.74,5.72,3.48
281.0,0.72,premium,g,si2,42898.0,4.64,62.0,60.0,3933.02,5.73,5.69,3.54
282.0,0.72,premium,i,if,48772.0,4.45,63.0,57.0,2795.0,5.72,5.7,3.6
283.0,0.81,premium,h,vs2,43560.0,3.73,61.75,59.0,2795.0,6.17,6.13,3.57
284.0,0.72,premium,g,vs2,40744.0,4.48,62.9,57.0,2795.0,5.73,5.65,3.58
285.0,1.0,premium,i,si2,32952.0,4.4,61.75,60.0,2795.0,6.61,6.55,3.83
286.0,0.73,good,e,si1,43447.0,3.15,63.2,58.0,2796.0,5.7,5.76,3.62
26979.73,0.8,ideal,h,si1,37831.0,2.12,61.3,57.46,2797.0,5.94,5.73,3.54
288.0,0.81,very good,e,si1,44902.0,2.22,60.3,60.0,2797.0,6.07,6.1,3.67
289.0,0.71,premium,d,si1,32364.0,2.19,62.7,60.0,2797.0,5.67,5.71,3.57
290.0,0.71,premium,d,si1,31188.0,2.31,61.3,58.0,2797.0,5.73,5.75,3.52
291.0,0.71,premium,d,si1,34834.0,0.74,61.6,60.0,2797.0,5.74,5.69,3.52
292.0,0.57,ideal,f,vvs2,48794.0,3.53,61.9,55.0,2797.0,5.34,5.35,3.31
293.0,0.51,ideal,d,vvs1,43627.0,3.05,61.7,56.0,2797.0,5.12,5.16,3.17
294.0,0.72,ideal,g,vs2,48833.0,1.8,61.9,58.0,2797.0,5.72,5.75,3.55
295.0,0.74,ideal,h,vs1,41479.0,1.46,61.8,58.0,2797.0,5.77,5.81,3.58
296.0,0.74,ideal,h,vs1,46762.0,3.71,61.6,56.0,2797.0,5.81,5.82,3.58
297.0,0.7,fair,g,vvs1,35030.0,1.21,61.75,57.46,2797.0,5.81,5.9,3.44
298.0,0.8,premium,f,si2,42473.0,4.72,61.0,57.0,2797.0,6.03,6.01,3.67
299.0,1.01,fair,e,si2,40922.0,4.22,61.75,60.0,2797.0,6.19,6.05,4.13
300.0,0.8,very good,h,vs2,44078.0,4.96,63.4,60.0,2797.0,5.92,5.82,3.72
301.0,0.77,ideal,i,vs1,35001.0,2.75,61.5,59.0,2798.0,5.87,5.91,3.62
302.0,0.8,very good,e,si1,42373.0,4.31,61.75,57.46,2799.0,5.73,6.25,3.61
303.0,0.82,ideal,f,si2,42616.0,3.6,62.4,54.0,2799.0,5.97,6.02,3.74
304.0,0.78,ideal,d,si1,42585.0,4.12,61.9,57.0,2799.0,5.91,5.86,3.64
305.0,0.6,very good,g,if,37514.0,3.8,61.6,56.0,2800.0,5.43,5.46,3.35
306.0,0.9,good,i,si2,46876.0,2.84,62.2,59.0,2800.0,6.07,6.11,3.79
307.0,0.7,premium,e,vs1,30299.0,2.1,62.2,58.0,2800.0,5.6,5.66,3.5
308.0,0.9,very good,i,si2,44821.0,4.5,61.3,56.0,2800.0,6.17,6.23,3.8
309.0,0.83,ideal,g,si1,42439.0,4.71,62.3,57.0,2800.0,5.99,6.08,3.76
310.0,0.83,ideal,g,si1,48100.0,4.43,61.8,57.0,2800.0,6.03,6.07,3.74
311.0,0.83,very good,h,si1,41075.0,1.56,62.5,59.0,2800.0,5.95,6.02,3.74
312.0,0.74,premium,g,vs1,33890.0,3.71,62.9,60.0,2800.0,5.74,5.68,3.59
313.0,0.79,ideal,i,vs1,34709.0,2.13,61.8,59.0,2800.0,5.92,5.95,3.67
314.0,0.61,ideal,g,if,48015.0,4.59,62.3,56.0,2800.0,5.43,5.45,3.39
315.0,0.76,fair,g,vs1,30325.0,1.05,59.0,57.46,2800.0,5.89,5.8,3.46
316.0,0.96,ideal,f,i1,39466.0,2.91,60.7,55.0,2801.0,6.37,6.41,3.88
317.0,0.73,ideal,f,vs2,45224.0,1.13,62.5,55.0,2801.0,5.8,5.76,3.61
318.0,0.73,premium,f,vs2,48528.0,2.21,62.7,58.0,2801.0,5.76,5.7,3.59
319.0,0.75,ideal,h,si1,48476.0,0.9,60.4,57.0,2801.0,5.93,5.96,3.59
320.0,0.71,premium,f,vs2,33495.0,1.78,62.1,58.0,2801.0,5.7,5.67,3.53
321.0,0.71,good,f,vs2,44141.0,3.29,61.75,60.0,2801.0,5.9,5.87,3.4
322.0,0.71,good,f,vs2,41467.0,1.45,63.8,58.0,2801.0,5.64,5.61,3.59
323.0,0.71,premium,f,vs2,34359.0,4.13,62.8,57.0,2801.0,5.69,5.64,3.56
324.0,1.04,premium,g,i1,40508.0,1.82,62.2,58.0,2801.0,6.46,6.41,4.0
325.0,1.0,premium,j,si2,44325.0,3.33,62.3,58.0,2801.0,6.45,6.34,3.98
326.0,0.87,very good,g,si2,32848.0,0.91,59.9,58.0,2802.0,6.19,6.23,3.72
327.0,0.53,ideal,f,if,37630.0,4.65,61.9,54.0,2802.0,5.22,5.25,3.24
328.0,0.72,premium,e,vs2,33818.0,1.57,63.0,55.0,2802.0,5.79,5.61,3.59
329.0,0.72,premium,f,vs1,44701.0,2.96,62.4,58.0,2802.0,5.83,5.7,3.6
330.0,0.7,very good,f,vs2,44473.0,2.43,62.9,58.0,2803.0,5.63,5.65,3.55
331.0,0.74,very good,e,si1,35584.0,2.26,63.5,56.0,2803.0,5.74,5.79,3.66
332.0,0.71,ideal,g,vs2,38971.0,3.37,61.3,56.0,2803.0,5.75,5.71,3.51
333.0,0.73,ideal,g,si1,42583.0,1.74,60.6,57.46,2803.0,5.84,5.89,3.54
334.0,0.7,good,g,vs1,37673.0,3.07,61.75,58.0,2803.0,5.56,5.59,3.63
335.0,0.71,premium,f,vs2,41133.0,4.73,62.6,58.0,2803.0,5.7,5.67,3.56
336.0,0.8,ideal,f,vs2,40285.0,1.52,61.75,57.46,2803.0,5.73,5.81,3.54
337.0,0.71,premium,g,vs1,45236.0,3.61,62.4,61.0,2803.0,5.7,5.65,3.54
338.0,0.77,premium,g,vs2,34623.0,1.67,61.3,57.0,2803.0,5.93,5.88,3.62
339.0,0.71,premium,g,vs2,39576.0,3.39,59.9,60.0,2803.0,5.81,5.77,3.47
340.0,0.78,premium,g,vs2,34733.0,4.94,60.8,58.0,2803.0,6.03,5.95,3.64
341.0,0.71,very good,g,vs1,48558.0,0.94,63.5,55.0,2803.0,5.66,5.64,3.59
342.0,0.91,ideal,d,si2,31979.0,2.86,62.2,57.0,2803.0,6.21,6.15,3.85
343.0,0.71,very good,e,vs2,38632.0,1.24,63.8,58.0,2804.0,5.62,5.66,3.6
344.0,0.71,very good,e,vs2,40208.0,3.39,64.0,57.0,2804.0,5.66,5.68,3.63
345.0,0.8,very good,e,si2,37740.0,2.35,62.5,56.0,2804.0,5.88,5.96,3.7
346.0,0.7,very good,d,si1,34174.0,5.15,62.3,58.0,2804.0,5.69,5.73,3.56
347.0,0.72,ideal,f,vs1,42557.0,3.39,61.7,57.0,2804.0,5.74,5.77,3.55
348.0,0.72,very good,f,vs1,37420.0,3.01,62.2,58.0,2804.0,5.75,5.7,3.56
349.0,0.82,ideal,h,vs2,46851.0,0.9,61.5,56.0,2804.0,6.01,6.08,3.72
350.0,0.7,ideal,d,si1,43048.0,2.41,61.0,59.0,2804.0,5.68,5.7,3.47
351.0,0.72,ideal,d,si1,47118.0,4.46,62.2,56.0,2804.0,5.74,5.77,3.58
352.0,0.72,ideal,d,si1,46073.0,1.96,61.5,54.0,2804.0,5.77,5.8,3.56
353.0,0.9,fair,i,si1,32975.0,2.17,61.75,59.0,2804.0,5.93,5.84,3.96
354.0,0.74,premium,f,vs2,40332.0,0.94,61.7,58.0,2805.0,5.85,5.78,3.59
355.0,0.74,premium,f,vs2,42296.0,1.51,61.9,56.0,2805.0,5.8,5.77,3.58
356.0,0.73,ideal,e,si2,48894.0,2.73,61.8,58.0,2805.0,5.77,5.81,3.58
357.0,0.57,fair,e,vvs1,48860.0,2.26,61.75,57.46,2805.0,5.34,5.43,3.16
358.0,0.73,premium,f,vs2,39565.0,4.0,62.5,57.0,2805.0,5.75,5.7,3.58
359.0,0.72,ideal,g,vs2,37261.0,0.74,62.8,56.0,2805.0,5.74,5.7,3.59
360.0,0.74,fair,f,vs2,42922.0,3.24,61.1,57.46,2805.0,5.82,5.75,3.53
361.0,0.82,good,g,vs2,33661.0,1.77,64.0,57.0,2805.0,5.92,5.89,3.78
362.0,0.81,very good,g,si1,38915.0,2.27,62.5,60.0,2806.0,5.89,5.94,3.69
363.0,0.75,very good,h,vvs1,39366.0,0.83,60.6,58.0,2806.0,5.85,5.9,3.56
364.0,0.7,ideal,f,si1,38269.0,1.82,61.6,55.0,2806.0,5.72,5.74,3.53
365.0,0.71,very good,f,vs1,32518.0,3.18,61.75,57.46,2807.0,5.73,5.72,3.54
366.0,0.71,very good,f,vs1,37473.0,2.28,60.0,57.0,2807.0,5.84,5.9,3.52
367.0,0.93,premium,j,si2,30755.0,1.05,61.9,57.0,2807.0,6.21,6.19,3.84
368.0,0.8,very good,h,vs2,33033.0,1.37,62.8,57.0,2808.0,5.87,5.91,3.7
369.0,0.7,very good,f,vs1,39529.0,4.01,62.0,57.0,2808.0,5.64,5.71,3.52
370.0,1.0,fair,g,i1,30837.0,3.95,61.75,59.0,2808.0,6.16,6.09,4.07
371.0,0.75,very good,g,vs2,43254.0,1.14,63.4,56.0,2808.0,5.78,5.74,3.65
372.0,0.58,ideal,e,vvs2,48530.0,1.71,60.9,56.0,2808.0,5.41,5.43,3.3
373.0,0.73,very good,d,si1,35841.0,3.56,63.1,57.0,2808.0,5.74,5.7,3.61
374.0,0.81,very good,f,si1,37022.0,1.81,63.1,59.0,2809.0,5.85,5.79,3.67
375.0,0.81,premium,d,si2,40454.0,4.15,59.2,57.0,2809.0,6.15,6.05,3.61
26979.73,0.71,ideal,f,si1,48574.0,1.88,60.7,57.46,3933.02,5.73,5.8,3.53
377.0,1.2,fair,f,i1,43100.0,3.33,64.6,56.0,2809.0,6.73,6.66,4.33
378.0,0.7,very good,f,vs1,44575.0,2.05,61.8,56.0,2810.0,5.63,5.7,3.5
26979.73,0.7,very good,g,si1,34849.0,4.04,59.9,60.0,3933.02,5.73,5.84,3.48
380.0,0.74,ideal,d,si2,42563.0,4.25,61.7,55.0,2810.0,5.81,5.85,3.6
381.0,0.7,good,f,vs1,38824.0,1.71,62.8,61.0,2810.0,5.57,5.61,3.51
382.0,0.8,good,g,si1,39244.0,4.67,62.7,57.0,2810.0,5.84,5.93,3.69
383.0,0.8,very good,g,si1,48278.0,2.33,61.75,58.0,2811.0,5.73,5.76,3.54
384.0,0.83,very good,d,si1,40149.0,2.85,63.5,54.0,2811.0,5.98,5.95,3.79
385.0,1.0,fair,j,vs2,37713.0,2.92,61.75,59.0,2811.0,6.14,6.07,4.01
386.0,0.99,fair,i,si2,35199.0,1.37,61.75,56.0,2811.0,6.21,6.06,4.18
387.0,0.7,very good,g,vs1,44196.0,5.01,63.0,60.0,2812.0,5.57,5.64,3.53
388.0,0.7,very good,f,vs2,33444.0,1.41,59.5,58.0,2812.0,5.75,5.85,3.45
389.0,0.7,good,e,si1,44528.0,4.14,63.5,59.0,2812.0,5.49,5.53,3.5
390.0,0.7,very good,f,vs2,33456.0,3.97,61.7,58.0,2812.0,5.63,5.69,3.49
391.0,0.32,premium,i,si1,44090.0,1.84,62.7,58.0,554.0,4.37,4.34,2.73
392.0,0.32,premium,i,si1,37605.0,1.64,62.8,58.0,554.0,4.39,4.34,2.74
393.0,0.8,ideal,i,si1,41898.0,4.93,61.75,57.46,554.0,5.73,5.73,3.54
394.0,0.32,premium,i,si1,47773.0,4.44,61.0,59.0,554.0,4.39,4.36,2.67
26979.73,0.8,ideal,g,si1,35016.0,1.6,63.1,57.46,3933.02,5.73,4.36,2.76
396.0,0.32,ideal,i,si1,44733.0,0.82,60.7,57.0,554.0,4.47,4.42,2.7
397.0,0.3,premium,h,si1,36453.0,2.37,60.9,59.0,554.0,4.31,4.29,2.62
398.0,0.3,premium,h,si1,31154.0,2.51,60.1,55.0,554.0,4.41,4.38,2.64
399.0,0.3,premium,h,si1,35316.0,2.46,62.9,58.0,554.0,4.28,4.24,2.68
400.0,0.3,very good,h,si1,39619.0,1.36,63.3,56.0,554.0,4.29,4.27,2.71
401.0,0.3,good,h,si1,41065.0,2.74,63.8,55.0,554.0,4.26,4.2,2.7
402.0,0.3,ideal,h,si1,40076.0,3.28,62.9,57.0,554.0,4.27,4.22,2.67
403.0,0.3,very good,h,si1,39995.0,1.57,63.4,60.0,554.0,4.25,4.23,2.69
404.0,0.32,good,i,si1,33529.0,2.63,63.9,55.0,554.0,4.36,4.34,2.78
405.0,0.33,ideal,h,si2,32483.0,4.05,61.4,56.0,554.0,4.85,4.79,2.95
26979.73,0.8,ideal,g,vs1,35644.0,2.73,61.9,57.46,3933.02,5.73,5.73,2.66
407.0,0.29,very good,e,vs1,33701.0,3.74,62.4,55.0,555.0,4.2,4.25,2.63
408.0,0.31,very good,f,si1,30767.0,3.21,61.8,58.0,555.0,4.32,4.35,2.68
26979.73,0.8,ideal,h,vs2,44986.0,0.87,61.75,56.0,555.0,5.73,4.5,3.54
410.0,0.34,ideal,h,vs2,46825.0,4.94,60.4,57.0,555.0,4.54,4.57,2.75
411.0,0.34,ideal,i,vs1,31673.0,2.87,61.8,55.0,555.0,4.48,4.52,2.78
412.0,0.34,ideal,i,vs1,37058.0,1.57,62.0,56.0,555.0,4.5,4.53,2.8
413.0,0.3,ideal,g,vs1,34880.0,4.89,62.3,56.0,555.0,4.29,4.31,2.68
414.0,0.29,ideal,f,vs1,40660.0,3.65,61.6,56.0,555.0,4.26,4.31,2.64
415.0,0.35,ideal,g,si1,38998.0,2.63,60.6,56.0,555.0,4.56,4.58,2.77
416.0,0.43,very good,e,i1,34283.0,2.29,61.75,62.0,555.0,4.94,5.0,2.9
417.0,0.32,very good,f,vs2,43930.0,2.23,61.4,58.0,556.0,4.37,4.42,2.7
418.0,0.36,ideal,i,vs2,40862.0,3.02,61.9,56.0,556.0,4.54,4.57,2.82
419.0,0.3,ideal,g,vs2,44168.0,1.99,62.0,56.0,556.0,4.28,4.3,2.66
420.0,0.26,ideal,e,vs1,34046.0,1.64,61.5,57.0,556.0,4.09,4.12,2.52
421.0,0.7,very good,f,vs2,35909.0,4.56,62.3,58.0,2812.0,5.64,5.72,3.54
422.0,0.7,very good,f,vs2,33202.0,4.36,60.9,61.0,2812.0,5.66,5.71,3.46
423.0,0.71,ideal,d,si1,42599.0,2.52,62.4,57.0,2812.0,5.69,5.72,3.56
424.0,0.99,fair,j,si1,40539.0,0.6,61.75,61.0,2812.0,6.72,6.67,3.68
425.0,0.73,premium,e,vs2,40648.0,0.84,61.75,60.0,2812.0,5.92,5.89,3.46
426.0,0.51,ideal,f,vvs1,40961.0,3.49,62.0,57.0,2812.0,5.15,5.11,3.18
427.0,0.91,premium,g,si2,31304.0,5.06,59.8,58.0,2813.0,6.3,6.29,3.77
428.0,0.84,very good,e,si1,34684.0,4.06,63.4,55.0,2813.0,6.0,5.95,3.79
429.0,0.91,good,i,vs2,32198.0,0.73,64.3,58.0,2813.0,6.09,6.05,3.9
430.0,0.76,premium,e,si1,35001.0,1.33,62.2,59.0,2814.0,5.86,5.81,3.63
431.0,0.76,ideal,e,si1,47267.0,4.48,61.7,57.0,2814.0,5.88,5.85,3.62
432.0,0.75,premium,e,si1,35007.0,2.15,61.1,59.0,2814.0,5.86,5.83,3.57
433.0,0.55,very good,d,vvs1,43801.0,3.78,61.5,56.0,2815.0,5.23,5.27,3.23
434.0,0.76,very good,f,si2,42015.0,2.86,61.75,62.0,2815.0,5.93,6.01,3.49
435.0,0.74,premium,g,vs1,33739.0,0.67,61.7,58.0,2815.0,5.79,5.81,3.58
436.0,0.7,ideal,h,si1,35925.0,1.82,60.4,56.0,2815.0,5.75,5.81,3.49
437.0,0.7,ideal,h,si1,46238.0,1.23,61.4,56.0,2815.0,5.7,5.76,3.52
438.0,0.7,ideal,h,si1,40283.0,4.7,61.5,55.0,2815.0,5.73,5.79,3.54
439.0,0.7,ideal,h,si1,42523.0,3.75,61.4,56.0,2815.0,5.72,5.77,3.53
440.0,0.9,fair,j,vs2,32664.0,2.85,61.75,56.0,2815.0,6.08,6.04,3.94
441.0,0.8,ideal,g,si2,43792.0,2.72,61.75,57.46,2815.0,5.73,5.73,3.54
442.0,0.89,premium,h,si2,34744.0,4.68,60.2,59.0,2815.0,6.26,6.23,3.76
443.0,0.72,premium,e,vs2,45943.0,0.64,61.75,58.0,2815.0,5.99,5.92,3.47
444.0,0.96,fair,e,si2,48738.0,2.86,61.75,63.0,2815.0,6.73,6.65,3.55
445.0,1.02,premium,g,i1,40531.0,1.5,60.3,58.0,2815.0,6.55,6.5,3.94
446.0,0.78,very good,i,vvs2,40268.0,1.24,61.4,56.0,2816.0,5.91,5.95,3.64
447.0,0.61,ideal,g,vvs2,39806.0,2.83,60.1,57.0,2816.0,5.52,5.54,3.32
448.0,0.71,good,d,vs1,44998.0,4.74,63.4,55.0,2816.0,5.61,5.69,3.58
449.0,0.78,premium,f,si1,39705.0,2.15,61.5,59.0,2816.0,5.96,5.88,3.64
450.0,0.87,ideal,h,si2,47568.0,4.03,62.7,56.0,2816.0,6.16,6.13,3.85
451.0,0.83,ideal,h,si1,37401.0,2.84,62.5,55.0,2816.0,6.04,6.0,3.76
452.0,0.71,premium,e,si1,35964.0,3.02,61.3,56.0,2817.0,5.78,5.73,3.53
453.0,0.71,ideal,i,vvs2,35911.0,3.81,60.2,56.0,2817.0,5.84,5.89,3.53
454.0,0.71,ideal,e,vs2,48064.0,4.94,62.7,57.0,2817.0,5.66,5.64,3.54
455.0,0.71,premium,e,vs2,44468.0,3.85,62.3,58.0,2817.0,5.69,5.65,3.53
456.0,0.63,ideal,f,vvs2,32817.0,3.58,61.5,56.0,2817.0,5.48,5.52,3.38
457.0,0.71,premium,e,si1,30437.0,1.5,59.2,59.0,2817.0,5.86,5.83,3.46
458.0,0.71,premium,e,si1,44894.0,1.24,61.8,59.0,2817.0,5.75,5.7,3.54
459.0,0.71,ideal,e,si1,39429.0,4.09,61.3,55.0,2817.0,5.77,5.72,3.52
460.0,0.71,premium,e,si1,38596.0,1.95,61.4,58.0,2817.0,5.77,5.73,3.53
461.0,0.9,ideal,j,vs2,38032.0,3.71,62.8,55.0,2817.0,6.2,6.16,3.88
462.0,0.71,good,e,si1,43351.0,4.41,62.8,57.46,2817.0,5.6,5.54,3.5
463.0,0.7,premium,e,vs2,38210.0,1.62,62.4,61.0,2818.0,5.66,5.63,3.52
464.0,0.7,premium,e,vs2,47142.0,3.62,59.3,60.0,2818.0,5.78,5.73,3.41
465.0,0.7,premium,e,vs2,32883.0,1.95,63.0,60.0,2818.0,5.64,5.6,3.54
466.0,1.0,premium,h,i1,30962.0,3.71,61.3,60.0,2818.0,6.43,6.39,3.93
467.0,0.86,premium,f,si2,32580.0,3.66,59.3,62.0,2818.0,6.36,6.22,3.73
468.0,0.8,ideal,g,si1,42293.0,3.65,61.0,57.46,2818.0,5.73,6.0,3.68
469.0,0.7,ideal,e,vs1,37947.0,1.79,62.9,57.0,2818.0,5.66,5.61,3.54
470.0,0.7,premium,e,vs1,43476.0,4.55,59.6,57.0,2818.0,5.91,5.83,3.5
471.0,0.7,premium,f,vs2,31854.0,2.07,61.8,60.0,2818.0,5.69,5.64,3.5
472.0,0.7,premium,e,vs1,42455.0,2.59,62.7,57.0,2818.0,5.68,5.64,3.55
473.0,1.0,fair,h,si2,46172.0,0.68,61.75,62.0,2818.0,6.34,6.12,4.08
474.0,0.72,very good,g,vs1,30683.0,4.0,63.8,58.0,2819.0,5.64,5.68,3.61
475.0,0.72,ideal,h,vs1,44720.0,2.61,62.3,56.0,2819.0,5.73,5.77,3.58
476.0,0.7,good,f,vs1,36221.0,4.57,59.7,63.0,2819.0,5.76,5.79,3.45
477.0,0.86,good,f,si2,44640.0,0.96,64.3,60.0,2819.0,5.97,5.95,3.83
478.0,0.71,ideal,g,vs1,38552.0,0.64,62.9,58.0,2820.0,5.66,5.69,3.57
479.0,0.75,ideal,e,si1,47690.0,4.68,62.0,57.0,2821.0,5.8,5.78,3.59
480.0,0.73,premium,e,vs2,35779.0,4.91,61.6,59.0,2821.0,5.77,5.73,3.54
481.0,0.53,ideal,e,vvs1,32213.0,2.17,61.9,55.0,2821.0,5.2,5.21,3.22
482.0,0.73,premium,e,si1,31734.0,3.23,61.3,58.0,2821.0,5.83,5.76,3.55
483.0,0.73,good,e,si1,48720.0,2.28,63.6,57.0,2821.0,5.72,5.7,3.63
484.0,0.73,premium,e,si1,45158.0,3.89,59.6,61.0,2821.0,5.92,5.85,3.51
485.0,0.73,premium,e,si1,48880.0,1.74,62.2,59.0,2821.0,5.77,5.68,3.56
486.0,0.73,premium,d,si1,47326.0,3.72,61.7,55.0,2821.0,5.84,5.82,3.6
487.0,0.73,very good,e,si1,44939.0,1.99,63.2,58.0,2821.0,5.76,5.7,3.62
488.0,0.7,premium,e,vs1,38799.0,3.55,60.8,60.0,2822.0,5.74,5.71,3.48
26979.73,0.8,premium,e,vs2,31418.0,0.7,60.3,57.46,3933.02,5.73,5.73,3.54
490.0,0.72,premium,e,vs2,46031.0,3.3,60.9,60.0,2822.0,5.8,5.76,3.52
491.0,0.72,premium,e,vs2,43383.0,0.81,62.4,59.0,2822.0,5.77,5.7,3.58
492.0,0.7,premium,e,vs2,43632.0,1.79,60.2,60.0,2822.0,5.73,5.7,3.44
493.0,0.6,ideal,f,vvs2,44682.0,2.49,62.0,55.0,2822.0,5.37,5.4,3.34
494.0,0.74,ideal,i,vvs1,39814.0,0.85,60.8,57.0,2822.0,5.85,5.89,3.57
495.0,0.73,ideal,f,si1,33527.0,2.71,62.1,55.0,2822.0,5.75,5.78,3.58
496.0,0.71,premium,d,si1,43652.0,2.51,62.7,60.0,2822.0,5.71,5.67,3.57
497.0,0.71,premium,d,si1,44764.0,3.08,61.3,58.0,2822.0,5.75,5.73,3.52
498.0,0.7,premium,d,si1,46127.0,2.53,60.2,60.0,2822.0,5.82,5.75,3.48
499.0,0.7,ideal,d,si1,32194.0,2.84,60.7,56.0,2822.0,5.75,5.72,3.48
500.0,0.9,good,j,vs2,37402.0,1.77,64.0,61.0,2822.0,6.04,6.03,3.86
501.0,0.71,ideal,d,si1,38483.0,3.44,60.2,56.0,2822.0,5.86,5.83,3.52
502.0,0.7,premium,e,vs2,31622.0,1.53,61.5,59.0,2822.0,5.73,5.68,3.51
503.0,0.7,premium,e,vs2,39191.0,2.57,62.6,56.0,2822.0,5.71,5.66,3.56
504.0,0.7,ideal,d,si1,36017.0,1.58,59.7,58.0,2822.0,5.82,5.77,3.46
505.0,0.7,good,e,si1,33144.0,4.52,61.4,57.46,2822.0,5.71,5.66,3.49
506.0,0.7,ideal,d,si1,34308.0,4.71,62.5,57.0,2822.0,5.62,5.59,3.51
507.0,0.7,ideal,g,si1,31032.0,5.1,61.8,56.0,3933.02,5.73,5.63,3.54
508.0,0.7,premium,e,vs2,39763.0,1.57,60.7,62.0,2822.0,5.72,5.68,3.46
26979.73,0.7,premium,f,si1,38914.0,2.63,61.75,57.46,2822.0,5.73,5.73,3.54
26979.73,0.7,ideal,d,si1,46800.0,2.44,61.75,57.46,3933.02,5.73,5.71,3.54
511.0,0.79,very good,d,si2,36262.0,1.64,62.8,59.0,2823.0,5.86,5.9,3.69
512.0,0.9,good,i,si1,39652.0,4.58,63.8,57.0,2823.0,6.06,6.13,3.89
513.0,0.71,premium,e,vs2,30596.0,4.36,62.3,58.0,2823.0,5.71,5.66,3.54
514.0,0.61,ideal,e,vvs2,41385.0,4.9,61.3,54.0,2823.0,5.51,5.59,3.4
515.0,0.9,fair,h,si2,36229.0,1.9,61.75,54.0,2823.0,6.05,5.98,3.96
516.0,0.71,ideal,e,si1,45173.0,4.88,60.5,56.0,2823.0,5.77,5.73,3.47
517.0,0.8,premium,g,vs2,30775.0,2.73,61.75,57.46,3933.02,5.74,5.69,3.54
518.0,0.77,ideal,i,vvs2,31540.0,2.75,62.1,57.0,2824.0,5.84,5.86,3.63
519.0,0.74,good,e,vs1,39964.0,3.99,63.1,58.0,2824.0,5.73,5.75,3.62
520.0,0.82,ideal,f,si2,45277.0,3.26,62.4,54.0,2824.0,6.02,5.97,3.74
521.0,0.82,premium,e,si2,33352.0,3.03,60.8,60.0,2824.0,6.05,6.03,3.67
26979.73,0.8,ideal,g,vs1,43991.0,5.01,62.2,59.0,3933.02,5.73,5.73,3.54
523.0,0.83,premium,h,si1,33238.0,2.35,60.0,59.0,2825.0,6.08,6.05,3.64
524.0,0.73,very good,g,vs1,46324.0,3.24,62.0,57.0,2825.0,5.75,5.8,3.58
525.0,0.83,premium,h,si1,46785.0,4.84,62.5,59.0,2825.0,6.02,5.95,3.74
526.0,1.17,premium,j,i1,43954.0,3.75,60.2,61.0,2825.0,6.9,6.83,4.13
527.0,0.91,fair,h,si2,38224.0,3.84,61.3,57.46,2825.0,6.24,6.19,3.81
528.0,0.73,premium,e,vs1,35644.0,5.02,62.6,60.0,2826.0,5.75,5.68,3.58
529.0,0.7,good,e,vs1,31836.0,3.99,61.75,59.0,2826.0,5.94,5.88,3.38
530.0,0.9,premium,i,si2,31124.0,3.62,62.2,59.0,2826.0,6.11,6.07,3.79
531.0,0.7,premium,e,vs1,33798.0,1.0,62.2,58.0,2826.0,5.66,5.6,3.5
532.0,0.7,very good,d,vs2,33071.0,5.02,63.3,56.0,2826.0,5.6,5.58,3.54
533.0,0.7,premium,e,vs1,41728.0,4.36,59.4,61.0,2826.0,5.78,5.74,3.42
534.0,0.9,very good,i,si2,35253.0,2.55,63.5,56.0,2826.0,6.17,6.07,3.88
535.0,0.78,premium,f,si1,46971.0,2.58,60.8,60.0,2826.0,5.97,5.94,3.62
536.0,0.96,ideal,f,i1,46647.0,5.02,60.7,55.0,2826.0,6.41,6.37,3.88
537.0,0.8,very good,g,si1,44824.0,3.38,62.3,57.46,3933.02,5.67,5.73,3.54
538.0,0.72,good,d,vs2,38117.0,2.58,64.0,54.0,2827.0,5.68,5.7,3.64
539.0,0.8,premium,g,si1,30883.0,0.84,62.6,58.0,3933.02,5.73,5.9,3.54
540.0,0.7,ideal,h,vvs1,36389.0,2.66,61.6,57.0,2827.0,5.69,5.74,3.52
541.0,0.7,ideal,h,vvs1,32281.0,1.21,62.3,55.0,2827.0,5.66,5.7,3.54
26979.73,0.7,ideal,g,si2,47551.0,4.66,60.6,57.46,2828.0,5.73,5.73,3.54
543.0,1.01,premium,h,si2,32016.0,1.13,61.75,61.0,2828.0,5.73,5.73,3.91
544.0,0.72,premium,f,vs1,41556.0,5.07,62.2,58.0,2829.0,5.75,5.7,3.56
545.0,0.8,good,e,si2,45153.0,3.01,63.7,54.0,2829.0,5.91,5.87,3.75
546.0,0.59,ideal,e,vvs1,35705.0,0.86,62.0,56.0,2829.0,5.36,5.38,3.33
547.0,0.72,ideal,f,vs1,41412.0,2.61,61.7,57.0,2829.0,5.77,5.74,3.55
548.0,0.75,premium,e,si2,37845.0,5.14,61.9,57.0,2829.0,5.88,5.82,3.62
549.0,0.8,premium,e,si2,40727.0,0.78,60.2,57.0,2829.0,6.05,6.01,3.63
