Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,cut_numeric,clarity_numeric
335.0,0.71,premium,f,vs2,62.6,58.0,2803.0,5.7,5.67,3,5
336.0,0.8,ideal,f,vs2,61.75,57.46,2803.0,5.73,5.81,2,5
337.0,0.71,premium,g,vs1,62.4,61.0,2803.0,5.7,5.65,3,4
338.0,0.77,premium,g,vs2,61.3,57.0,2803.0,5.93,5.88,3,5
339.0,0.71,premium,g,vs2,59.9,60.0,2803.0,5.81,5.77,3,5
340.0,0.78,premium,g,vs2,60.8,58.0,2803.0,6.03,5.95,3,5
341.0,0.71,very good,g,vs1,63.5,55.0,2803.0,5.66,5.64,4,4
342.0,0.91,ideal,d,si2,62.2,57.0,2803.0,6.21,6.15,2,3
343.0,0.71,very good,e,vs2,63.8,58.0,2804.0,5.62,5.66,4,5
344.0,0.71,very good,e,vs2,64.0,57.0,2804.0,5.66,5.68,4,5
345.0,0.8,very good,e,si2,62.5,56.0,2804.0,5.88,5.96,4,3
346.0,0.7,very good,d,si1,62.3,58.0,2804.0,5.69,5.73,4,2
347.0,0.72,ideal,f,vs1,61.7,57.0,2804.0,5.74,5.77,2,4
348.0,0.72,very good,f,vs1,62.2,58.0,2804.0,5.75,5.7,4,4
349.0,0.82,ideal,h,vs2,61.5,56.0,2804.0,6.01,6.08,2,5
350.0,0.7,ideal,d,si1,61.0,59.0,2804.0,5.68,5.7,2,2
351.0,0.72,ideal,d,si1,62.2,56.0,2804.0,5.74,5.77,2,2
352.0,0.72,ideal,d,si1,61.5,54.0,2804.0,5.77,5.8,2,2
353.0,0.9,fair,i,si1,61.75,59.0,2804.0,5.93,5.84,0,2
354.0,0.74,premium,f,vs2,61.7,58.0,2805.0,5.85,5.78,3,5
355.0,0.74,premium,f,vs2,61.9,56.0,2805.0,5.8,5.77,3,5
356.0,0.73,ideal,e,si2,61.8,58.0,2805.0,5.77,5.81,2,3
357.0,0.57,fair,e,vvs1,61.75,57.46,2805.0,5.34,5.43,0,6
358.0,0.73,premium,f,vs2,62.5,57.0,2805.0,5.75,5.7,3,5
359.0,0.72,ideal,g,vs2,62.8,56.0,2805.0,5.74,5.7,2,5
360.0,0.74,fair,f,vs2,61.1,57.46,2805.0,5.82,5.75,0,5
361.0,0.82,good,g,vs2,64.0,57.0,2805.0,5.92,5.89,1,5
362.0,0.81,very good,g,si1,62.5,60.0,2806.0,5.89,5.94,4,2
363.0,0.75,very good,h,vvs1,60.6,58.0,2806.0,5.85,5.9,4,6
364.0,0.7,ideal,f,si1,61.6,55.0,2806.0,5.72,5.74,2,2
365.0,0.71,very good,f,vs1,61.75,57.46,2807.0,5.73,5.72,4,4
366.0,0.71,very good,f,vs1,60.0,57.0,2807.0,5.84,5.9,4,4
367.0,0.93,premium,j,si2,61.9,57.0,2807.0,6.21,6.19,3,3
368.0,0.8,very good,h,vs2,62.8,57.0,2808.0,5.87,5.91,4,5
369.0,0.7,very good,f,vs1,62.0,57.0,2808.0,5.64,5.71,4,4
370.0,1.0,fair,g,i1,61.75,59.0,2808.0,6.16,6.09,0,0
371.0,0.75,very good,g,vs2,63.4,56.0,2808.0,5.78,5.74,4,5
372.0,0.58,ideal,e,vvs2,60.9,56.0,2808.0,5.41,5.43,2,7
373.0,0.73,very good,d,si1,63.1,57.0,2808.0,5.74,5.7,4,2
374.0,0.81,very good,f,si1,63.1,59.0,2809.0,5.85,5.79,4,2
375.0,0.81,premium,d,si2,59.2,57.0,2809.0,6.15,6.05,3,3
26979.73,0.71,ideal,f,si1,60.7,57.46,3933.02,5.73,5.8,2,2
377.0,1.2,fair,f,i1,64.6,56.0,2809.0,6.73,6.66,0,0
378.0,0.7,very good,f,vs1,61.8,56.0,2810.0,5.63,5.7,4,4
26979.73,0.7,very good,g,si1,59.9,60.0,3933.02,5.73,5.84,4,2
380.0,0.74,ideal,d,si2,61.7,55.0,2810.0,5.81,5.85,2,3
381.0,0.7,good,f,vs1,62.8,61.0,2810.0,5.57,5.61,1,4
382.0,0.8,good,g,si1,62.7,57.0,2810.0,5.84,5.93,1,2
383.0,0.8,very good,g,si1,61.75,58.0,2811.0,5.73,5.76,4,2
384.0,0.83,very good,d,si1,63.5,54.0,2811.0,5.98,5.95,4,2
385.0,1.0,fair,j,vs2,61.75,59.0,2811.0,6.14,6.07,0,5
386.0,0.99,fair,i,si2,61.75,56.0,2811.0,6.21,6.06,0,3
387.0,0.7,very good,g,vs1,63.0,60.0,2812.0,5.57,5.64,4,4
388.0,0.7,very good,f,vs2,59.5,58.0,2812.0,5.75,5.85,4,5
389.0,0.7,good,e,si1,63.5,59.0,2812.0,5.49,5.53,1,2
390.0,0.7,very good,f,vs2,61.7,58.0,2812.0,5.63,5.69,4,5
391.0,0.32,premium,i,si1,62.7,58.0,554.0,4.37,4.34,3,2
392.0,0.32,premium,i,si1,62.8,58.0,554.0,4.39,4.34,3,2
393.0,0.8,ideal,i,si1,61.75,57.46,554.0,5.73,5.73,2,2
394.0,0.32,premium,i,si1,61.0,59.0,554.0,4.39,4.36,3,2
26979.73,0.8,ideal,g,si1,63.1,57.46,3933.02,5.73,4.36,2,2
396.0,0.32,ideal,i,si1,60.7,57.0,554.0,4.47,4.42,2,2
397.0,0.3,premium,h,si1,60.9,59.0,554.0,4.31,4.29,3,2
398.0,0.3,premium,h,si1,60.1,55.0,554.0,4.41,4.38,3,2
399.0,0.3,premium,h,si1,62.9,58.0,554.0,4.28,4.24,3,2
400.0,0.3,very good,h,si1,63.3,56.0,554.0,4.29,4.27,4,2
401.0,0.3,good,h,si1,63.8,55.0,554.0,4.26,4.2,1,2
402.0,0.3,ideal,h,si1,62.9,57.0,554.0,4.27,4.22,2,2
403.0,0.3,very good,h,si1,63.4,60.0,554.0,4.25,4.23,4,2
404.0,0.32,good,i,si1,63.9,55.0,554.0,4.36,4.34,1,2
405.0,0.33,ideal,h,si2,61.4,56.0,554.0,4.85,4.79,2,3
26979.73,0.8,ideal,g,vs1,61.9,57.46,3933.02,5.73,5.73,2,4
407.0,0.29,very good,e,vs1,62.4,55.0,555.0,4.2,4.25,4,4
408.0,0.31,very good,f,si1,61.8,58.0,555.0,4.32,4.35,4,2
26979.73,0.8,ideal,h,vs2,61.75,56.0,555.0,5.73,4.5,2,5
410.0,0.34,ideal,h,vs2,60.4,57.0,555.0,4.54,4.57,2,5
411.0,0.34,ideal,i,vs1,61.8,55.0,555.0,4.48,4.52,2,4
412.0,0.34,ideal,i,vs1,62.0,56.0,555.0,4.5,4.53,2,4
413.0,0.3,ideal,g,vs1,62.3,56.0,555.0,4.29,4.31,2,4
414.0,0.29,ideal,f,vs1,61.6,56.0,555.0,4.26,4.31,2,4
415.0,0.35,ideal,g,si1,60.6,56.0,555.0,4.56,4.58,2,2
416.0,0.43,very good,e,i1,61.75,62.0,555.0,4.94,5.0,4,0
417.0,0.32,very good,f,vs2,61.4,58.0,556.0,4.37,4.42,4,5
418.0,0.36,ideal,i,vs2,61.9,56.0,556.0,4.54,4.57,2,5
419.0,0.3,ideal,g,vs2,62.0,56.0,556.0,4.28,4.3,2,5
420.0,0.26,ideal,e,vs1,61.5,57.0,556.0,4.09,4.12,2,4
421.0,0.7,very good,f,vs2,62.3,58.0,2812.0,5.64,5.72,4,5
422.0,0.7,very good,f,vs2,60.9,61.0,2812.0,5.66,5.71,4,5
423.0,0.71,ideal,d,si1,62.4,57.0,2812.0,5.69,5.72,2,2
424.0,0.99,fair,j,si1,61.75,61.0,2812.0,6.72,6.67,0,2
425.0,0.73,premium,e,vs2,61.75,60.0,2812.0,5.92,5.89,3,5
426.0,0.51,ideal,f,vvs1,62.0,57.0,2812.0,5.15,5.11,2,6
427.0,0.91,premium,g,si2,59.8,58.0,2813.0,6.3,6.29,3,3
428.0,0.84,very good,e,si1,63.4,55.0,2813.0,6.0,5.95,4,2
429.0,0.91,good,i,vs2,64.3,58.0,2813.0,6.09,6.05,1,5
430.0,0.76,premium,e,si1,62.2,59.0,2814.0,5.86,5.81,3,2
431.0,0.76,ideal,e,si1,61.7,57.0,2814.0,5.88,5.85,2,2
432.0,0.75,premium,e,si1,61.1,59.0,2814.0,5.86,5.83,3,2
433.0,0.55,very good,d,vvs1,61.5,56.0,2815.0,5.23,5.27,4,6
434.0,0.76,very good,f,si2,61.75,62.0,2815.0,5.93,6.01,4,3
435.0,0.74,premium,g,vs1,61.7,58.0,2815.0,5.79,5.81,3,4
436.0,0.7,ideal,h,si1,60.4,56.0,2815.0,5.75,5.81,2,2
437.0,0.7,ideal,h,si1,61.4,56.0,2815.0,5.7,5.76,2,2
438.0,0.7,ideal,h,si1,61.5,55.0,2815.0,5.73,5.79,2,2
439.0,0.7,ideal,h,si1,61.4,56.0,2815.0,5.72,5.77,2,2
440.0,0.9,fair,j,vs2,61.75,56.0,2815.0,6.08,6.04,0,5
441.0,0.8,ideal,g,si2,61.75,57.46,2815.0,5.73,5.73,2,3
442.0,0.89,premium,h,si2,60.2,59.0,2815.0,6.26,6.23,3,3
443.0,0.72,premium,e,vs2,61.75,58.0,2815.0,5.99,5.92,3,5
444.0,0.96,fair,e,si2,61.75,63.0,2815.0,6.73,6.65,0,3
445.0,1.02,premium,g,i1,60.3,58.0,2815.0,6.55,6.5,3,0
446.0,0.78,very good,i,vvs2,61.4,56.0,2816.0,5.91,5.95,4,7
447.0,0.61,ideal,g,vvs2,60.1,57.0,2816.0,5.52,5.54,2,7
448.0,0.71,good,d,vs1,63.4,55.0,2816.0,5.61,5.69,1,4
449.0,0.78,premium,f,si1,61.5,59.0,2816.0,5.96,5.88,3,2
450.0,0.87,ideal,h,si2,62.7,56.0,2816.0,6.16,6.13,2,3
451.0,0.83,ideal,h,si1,62.5,55.0,2816.0,6.04,6.0,2,2
452.0,0.71,premium,e,si1,61.3,56.0,2817.0,5.78,5.73,3,2
453.0,0.71,ideal,i,vvs2,60.2,56.0,2817.0,5.84,5.89,2,7
454.0,0.71,ideal,e,vs2,62.7,57.0,2817.0,5.66,5.64,2,5
455.0,0.71,premium,e,vs2,62.3,58.0,2817.0,5.69,5.65,3,5
456.0,0.63,ideal,f,vvs2,61.5,56.0,2817.0,5.48,5.52,2,7
457.0,0.71,premium,e,si1,59.2,59.0,2817.0,5.86,5.83,3,2
458.0,0.71,premium,e,si1,61.8,59.0,2817.0,5.75,5.7,3,2
459.0,0.71,ideal,e,si1,61.3,55.0,2817.0,5.77,5.72,2,2
460.0,0.71,premium,e,si1,61.4,58.0,2817.0,5.77,5.73,3,2
461.0,0.9,ideal,j,vs2,62.8,55.0,2817.0,6.2,6.16,2,5
462.0,0.71,good,e,si1,62.8,57.46,2817.0,5.6,5.54,1,2
463.0,0.7,premium,e,vs2,62.4,61.0,2818.0,5.66,5.63,3,5
464.0,0.7,premium,e,vs2,59.3,60.0,2818.0,5.78,5.73,3,5
465.0,0.7,premium,e,vs2,63.0,60.0,2818.0,5.64,5.6,3,5
466.0,1.0,premium,h,i1,61.3,60.0,2818.0,6.43,6.39,3,0
467.0,0.86,premium,f,si2,59.3,62.0,2818.0,6.36,6.22,3,3
468.0,0.8,ideal,g,si1,61.0,57.46,2818.0,5.73,6.0,2,2
469.0,0.7,ideal,e,vs1,62.9,57.0,2818.0,5.66,5.61,2,4
470.0,0.7,premium,e,vs1,59.6,57.0,2818.0,5.91,5.83,3,4
471.0,0.7,premium,f,vs2,61.8,60.0,2818.0,5.69,5.64,3,5
472.0,0.7,premium,e,vs1,62.7,57.0,2818.0,5.68,5.64,3,4
473.0,1.0,fair,h,si2,61.75,62.0,2818.0,6.34,6.12,0,3
474.0,0.72,very good,g,vs1,63.8,58.0,2819.0,5.64,5.68,4,4
475.0,0.72,ideal,h,vs1,62.3,56.0,2819.0,5.73,5.77,2,4
476.0,0.7,good,f,vs1,59.7,63.0,2819.0,5.76,5.79,1,4
477.0,0.86,good,f,si2,64.3,60.0,2819.0,5.97,5.95,1,3
478.0,0.71,ideal,g,vs1,62.9,58.0,2820.0,5.66,5.69,2,4
479.0,0.75,ideal,e,si1,62.0,57.0,2821.0,5.8,5.78,2,2
480.0,0.73,premium,e,vs2,61.6,59.0,2821.0,5.77,5.73,3,5
481.0,0.53,ideal,e,vvs1,61.9,55.0,2821.0,5.2,5.21,2,6
482.0,0.73,premium,e,si1,61.3,58.0,2821.0,5.83,5.76,3,2
483.0,0.73,good,e,si1,63.6,57.0,2821.0,5.72,5.7,1,2
484.0,0.73,premium,e,si1,59.6,61.0,2821.0,5.92,5.85,3,2
485.0,0.73,premium,e,si1,62.2,59.0,2821.0,5.77,5.68,3,2
486.0,0.73,premium,d,si1,61.7,55.0,2821.0,5.84,5.82,3,2
487.0,0.73,very good,e,si1,63.2,58.0,2821.0,5.76,5.7,4,2
488.0,0.7,premium,e,vs1,60.8,60.0,2822.0,5.74,5.71,3,4
26979.73,0.8,premium,e,vs2,60.3,57.46,3933.02,5.73,5.73,3,5
490.0,0.72,premium,e,vs2,60.9,60.0,2822.0,5.8,5.76,3,5
491.0,0.72,premium,e,vs2,62.4,59.0,2822.0,5.77,5.7,3,5
492.0,0.7,premium,e,vs2,60.2,60.0,2822.0,5.73,5.7,3,5
493.0,0.6,ideal,f,vvs2,62.0,55.0,2822.0,5.37,5.4,2,7
494.0,0.74,ideal,i,vvs1,60.8,57.0,2822.0,5.85,5.89,2,6
495.0,0.73,ideal,f,si1,62.1,55.0,2822.0,5.75,5.78,2,2
496.0,0.71,premium,d,si1,62.7,60.0,2822.0,5.71,5.67,3,2
497.0,0.71,premium,d,si1,61.3,58.0,2822.0,5.75,5.73,3,2
498.0,0.7,premium,d,si1,60.2,60.0,2822.0,5.82,5.75,3,2
499.0,0.7,ideal,d,si1,60.7,56.0,2822.0,5.75,5.72,2,2
500.0,0.9,good,j,vs2,64.0,61.0,2822.0,6.04,6.03,1,5
501.0,0.71,ideal,d,si1,60.2,56.0,2822.0,5.86,5.83,2,2
502.0,0.7,premium,e,vs2,61.5,59.0,2822.0,5.73,5.68,3,5
503.0,0.7,premium,e,vs2,62.6,56.0,2822.0,5.71,5.66,3,5
504.0,0.7,ideal,d,si1,59.7,58.0,2822.0,5.82,5.77,2,2
505.0,0.7,good,e,si1,61.4,57.46,2822.0,5.71,5.66,1,2
506.0,0.7,ideal,d,si1,62.5,57.0,2822.0,5.62,5.59,2,2
507.0,0.7,ideal,g,si1,61.8,56.0,3933.02,5.73,5.63,2,2
508.0,0.7,premium,e,vs2,60.7,62.0,2822.0,5.72,5.68,3,5
26979.73,0.7,premium,f,si1,61.75,57.46,2822.0,5.73,5.73,3,2
26979.73,0.7,ideal,d,si1,61.75,57.46,3933.02,5.73,5.71,2,2
511.0,0.79,very good,d,si2,62.8,59.0,2823.0,5.86,5.9,4,3
512.0,0.9,good,i,si1,63.8,57.0,2823.0,6.06,6.13,1,2
513.0,0.71,premium,e,vs2,62.3,58.0,2823.0,5.71,5.66,3,5
514.0,0.61,ideal,e,vvs2,61.3,54.0,2823.0,5.51,5.59,2,7
515.0,0.9,fair,h,si2,61.75,54.0,2823.0,6.05,5.98,0,3
516.0,0.71,ideal,e,si1,60.5,56.0,2823.0,5.77,5.73,2,2
517.0,0.8,premium,g,vs2,61.75,57.46,3933.02,5.74,5.69,3,5
518.0,0.77,ideal,i,vvs2,62.1,57.0,2824.0,5.84,5.86,2,7
519.0,0.74,good,e,vs1,63.1,58.0,2824.0,5.73,5.75,1,4
520.0,0.82,ideal,f,si2,62.4,54.0,2824.0,6.02,5.97,2,3
521.0,0.82,premium,e,si2,60.8,60.0,2824.0,6.05,6.03,3,3
26979.73,0.8,ideal,g,vs1,62.2,59.0,3933.02,5.73,5.73,2,4
523.0,0.83,premium,h,si1,60.0,59.0,2825.0,6.08,6.05,3,2
524.0,0.73,very good,g,vs1,62.0,57.0,2825.0,5.75,5.8,4,4
525.0,0.83,premium,h,si1,62.5,59.0,2825.0,6.02,5.95,3,2
526.0,1.17,premium,j,i1,60.2,61.0,2825.0,6.9,6.83,3,0
527.0,0.91,fair,h,si2,61.3,57.46,2825.0,6.24,6.19,0,3
528.0,0.73,premium,e,vs1,62.6,60.0,2826.0,5.75,5.68,3,4
529.0,0.7,good,e,vs1,61.75,59.0,2826.0,5.94,5.88,1,4
530.0,0.9,premium,i,si2,62.2,59.0,2826.0,6.11,6.07,3,3
531.0,0.7,premium,e,vs1,62.2,58.0,2826.0,5.66,5.6,3,4
532.0,0.7,very good,d,vs2,63.3,56.0,2826.0,5.6,5.58,4,5
533.0,0.7,premium,e,vs1,59.4,61.0,2826.0,5.78,5.74,3,4
534.0,0.9,very good,i,si2,63.5,56.0,2826.0,6.17,6.07,4,3
535.0,0.78,premium,f,si1,60.8,60.0,2826.0,5.97,5.94,3,2
536.0,0.96,ideal,f,i1,60.7,55.0,2826.0,6.41,6.37,2,0
537.0,0.8,very good,g,si1,62.3,57.46,3933.02,5.67,5.73,4,2
538.0,0.72,good,d,vs2,64.0,54.0,2827.0,5.68,5.7,1,5
539.0,0.8,premium,g,si1,62.6,58.0,3933.02,5.73,5.9,3,2
540.0,0.7,ideal,h,vvs1,61.6,57.0,2827.0,5.69,5.74,2,6
541.0,0.7,ideal,h,vvs1,62.3,55.0,2827.0,5.66,5.7,2,6
26979.73,0.7,ideal,g,si2,60.6,57.46,2828.0,5.73,5.73,2,3
543.0,1.01,premium,h,si2,61.75,61.0,2828.0,5.73,5.73,3,3
544.0,0.72,premium,f,vs1,62.2,58.0,2829.0,5.75,5.7,3,4
545.0,0.8,good,e,si2,63.7,54.0,2829.0,5.91,5.87,1,3
546.0,0.59,ideal,e,vvs1,62.0,56.0,2829.0,5.36,5.38,2,6
547.0,0.72,ideal,f,vs1,61.7,57.0,2829.0,5.77,5.74,2,4
548.0,0.75,premium,e,si2,61.9,57.0,2829.0,5.88,5.82,3,3
549.0,0.8,premium,e,si2,60.2,57.0,2829.0,6.05,6.01,3,3
550.0,0.71,very good,e,vs2,62.7,59.0,2830.0,5.65,5.7,4,5
551.0,0.77,very good,h,si1,61.7,56.0,2830.0,5.84,5.89,4,2
552.0,0.8,ideal,g,i1,60.7,56.0,2830.0,6.41,6.43,2,0
26979.73,0.53,ideal,g,vvs1,60.9,57.0,2830.0,5.23,5.73,2,6
554.0,0.53,ideal,f,vvs1,61.8,57.0,2830.0,5.16,5.19,2,6
555.0,0.8,ideal,i,vs2,62.1,54.4,2830.0,5.94,5.99,2,5
556.0,0.9,premium,g,si1,60.6,62.0,2830.0,6.21,6.13,3,2
26979.73,0.76,ideal,e,si2,60.8,57.46,2831.0,5.89,5.98,2,3
558.0,0.72,ideal,e,si1,62.3,57.0,2831.0,5.7,5.76,2,2
559.0,0.75,ideal,e,si1,61.4,57.0,2831.0,5.82,5.87,2,2
560.0,0.72,premium,e,si1,62.1,58.0,2831.0,5.73,5.76,3,2
561.0,0.79,ideal,g,si1,61.8,56.0,2831.0,5.93,5.91,2,2
562.0,0.72,very good,f,vs2,62.5,58.0,2832.0,5.71,5.75,4,5
563.0,0.91,very good,i,si2,62.8,61.0,2832.0,6.15,6.18,4,3
564.0,0.71,premium,g,vvs2,62.1,57.0,2832.0,5.75,5.65,3,7
565.0,0.81,premium,g,si1,63.0,60.0,2832.0,5.87,5.81,3,2
566.0,0.82,ideal,h,si1,62.5,57.0,2832.0,5.91,5.97,2,2
567.0,0.71,premium,f,vs1,62.2,58.0,2832.0,5.72,5.66,3,4
568.0,0.8,good,j,si1,64.3,63.0,2832.0,6.05,6.01,1,2
569.0,0.8,very good,i,vs2,62.0,58.0,2833.0,5.86,5.95,4,5
570.0,0.56,very good,e,if,61.0,59.0,2833.0,5.28,5.34,4,1
571.0,0.7,very good,d,vs2,59.6,61.0,2833.0,5.77,5.8,4,5
572.0,0.7,ideal,d,vs2,61.0,57.0,2833.0,5.74,5.76,2,5
573.0,0.61,ideal,f,vvs2,61.7,55.0,2833.0,5.45,5.48,2,7
574.0,0.85,ideal,h,si2,62.5,57.0,2833.0,6.02,6.07,2,3
575.0,0.8,ideal,g,si1,61.75,57.0,3933.02,5.73,5.73,2,2
576.0,0.8,ideal,g,vs2,62.2,56.0,2834.0,5.94,5.87,2,5
577.0,0.8,ideal,h,vs2,62.8,57.0,2834.0,5.91,5.87,2,5
578.0,0.51,very good,d,vvs1,59.9,58.0,2834.0,5.16,5.19,4,6
579.0,0.53,ideal,f,vvs1,61.4,57.0,2834.0,5.2,5.23,2,6
580.0,0.78,ideal,i,vs2,61.8,55.0,2834.0,5.92,5.95,2,5
581.0,0.9,very good,j,si1,63.4,54.0,2834.0,6.17,6.14,4,2
582.0,0.9,fair,g,si2,61.75,59.0,2834.0,6.07,6.0,0,3
583.0,0.77,ideal,e,si2,60.7,55.0,2834.0,6.01,5.95,2,3
584.0,0.73,ideal,f,vs1,61.2,56.0,2835.0,5.89,5.81,2,4
585.0,0.63,ideal,f,vvs2,61.9,57.0,2835.0,5.47,5.51,2,7
586.0,0.7,ideal,e,vs2,61.5,54.0,2835.0,5.7,5.75,2,5
587.0,0.72,ideal,e,vs2,62.8,57.0,2835.0,5.71,5.73,2,5
588.0,0.72,ideal,e,si1,61.0,57.0,2835.0,5.78,5.8,2,2
589.0,0.75,ideal,f,vs2,61.75,59.0,2835.0,5.73,5.73,2,5
590.0,0.82,very good,h,si1,60.7,56.0,2836.0,6.04,6.06,4,2
591.0,0.71,good,e,vs2,62.8,60.0,2836.0,5.6,5.65,1,5
592.0,0.7,premium,e,vs1,62.6,59.0,2837.0,5.69,5.66,3,4
593.0,0.8,ideal,g,vs1,61.75,57.46,2837.0,5.73,5.69,2,4
594.0,0.71,ideal,f,si1,59.8,53.0,2838.0,5.86,5.82,2,2
595.0,0.76,very good,h,si1,60.9,55.0,2838.0,5.92,5.94,4,2
596.0,0.82,fair,f,si1,61.75,58.0,2838.0,5.83,5.79,0,2
597.0,0.72,premium,f,vs1,61.75,60.0,2838.0,5.91,5.89,3,4
598.0,0.7,premium,f,vs2,62.3,58.0,2838.0,5.72,5.64,3,5
599.0,0.7,premium,f,vs2,61.7,58.0,2838.0,5.69,5.63,3,5
600.0,0.7,premium,g,vs1,62.6,55.0,2838.0,5.73,5.64,3,4
601.0,0.7,premium,f,vs2,59.4,61.0,2838.0,5.83,5.79,3,5
602.0,0.7,very good,e,si1,63.5,59.0,2838.0,5.53,5.49,4,2
603.0,0.7,premium,f,vs2,60.9,61.0,2838.0,5.71,5.66,3,5
26979.73,0.8,ideal,g,vs2,61.75,57.46,2838.0,5.73,5.75,2,5
605.0,0.8,premium,g,vs1,61.75,60.0,2838.0,5.73,5.57,3,4
606.0,0.74,very good,e,si1,60.0,57.0,2839.0,5.85,5.89,4,2
607.0,0.71,ideal,f,vs1,61.5,57.0,2839.0,5.74,5.71,2,4
608.0,0.7,ideal,f,vs1,61.6,54.0,2839.0,5.75,5.72,2,4
609.0,0.71,ideal,f,vs1,62.1,55.0,2839.0,5.82,5.68,2,4
610.0,0.71,premium,f,vs1,59.1,61.0,2839.0,5.84,5.81,3,4
611.0,0.71,premium,f,vs1,59.0,60.0,2839.0,5.82,5.8,3,4
612.0,0.71,premium,f,vs1,60.5,58.0,2839.0,5.75,5.72,3,4
613.0,0.7,ideal,f,vs1,62.4,53.0,2839.0,5.73,5.71,2,4
614.0,0.73,ideal,g,vs2,61.8,54.0,2839.0,5.8,5.82,2,5
615.0,0.7,ideal,e,vs2,62.1,54.0,2839.0,5.69,5.72,2,5
616.0,0.7,ideal,g,vs1,61.3,57.0,2839.0,5.71,5.74,2,4
617.0,0.71,premium,g,vvs2,60.3,58.0,2839.0,5.82,5.78,3,7
618.0,0.71,premium,f,vs1,59.2,58.0,2839.0,5.87,5.82,3,4
26979.73,0.79,ideal,g,vs2,59.3,57.46,3933.02,5.73,5.73,2,5
620.0,0.71,premium,f,vs1,62.7,59.0,2839.0,5.7,5.62,3,4
621.0,0.77,very good,h,vs1,61.0,60.0,2840.0,5.9,5.87,4,4
622.0,0.75,very good,f,si2,59.8,56.0,2840.0,5.85,5.92,4,3
623.0,0.7,ideal,f,si1,61.0,56.0,2840.0,5.75,5.8,2,2
624.0,0.71,premium,f,vs2,59.3,56.0,2840.0,5.88,5.82,3,5
625.0,0.92,ideal,d,si2,61.9,56.0,2840.0,6.27,6.2,2,3
626.0,0.83,premium,f,si2,61.4,59.0,2840.0,6.08,6.04,3,3
627.0,0.7,premium,h,vvs1,59.2,60.0,2840.0,5.87,5.78,3,6
628.0,0.73,premium,f,vs2,60.3,59.0,2841.0,5.9,5.87,3,5
629.0,0.71,very good,d,vs1,63.4,55.0,2841.0,5.69,5.61,4,4
630.0,0.8,very good,d,si1,61.75,57.46,2841.0,5.73,5.71,4,2
631.0,0.82,ideal,f,si2,61.7,53.0,2841.0,6.0,6.12,2,3
632.0,0.82,ideal,f,si2,62.3,56.0,2841.0,5.96,6.02,2,3
633.0,0.82,very good,f,si2,59.7,57.0,2841.0,6.12,6.14,4,3
634.0,0.52,ideal,f,vvs1,61.2,56.0,2841.0,5.19,5.21,2,6
635.0,1.0,premium,f,i1,61.75,60.0,2841.0,6.6,6.55,3,0
636.0,0.95,fair,g,si1,61.75,56.0,2841.0,6.16,6.03,0,2
637.0,0.73,ideal,d,si1,61.4,57.0,2841.0,5.76,5.8,2,2
638.0,0.73,premium,f,vs2,59.9,59.0,2841.0,5.87,5.77,3,5
639.0,0.73,premium,g,vs1,61.4,58.0,2841.0,5.82,5.77,3,4
640.0,0.8,ideal,i,vs1,62.6,54.0,2842.0,5.92,5.96,2,4
641.0,0.7,premium,f,vs2,61.75,61.0,2842.0,5.8,5.72,3,5
642.0,0.7,very good,e,vs2,60.2,62.0,2843.0,5.71,5.75,4,5
643.0,0.7,very good,e,vs2,62.7,58.0,2843.0,5.65,5.67,4,5
644.0,0.71,very good,e,vs2,59.4,58.0,2843.0,5.76,5.82,4,5
645.0,0.81,very good,f,si2,63.2,58.0,2843.0,5.91,5.92,4,3
646.0,0.71,ideal,d,si1,61.5,58.0,3933.02,5.73,5.79,2,2
647.0,0.73,ideal,g,vvs2,61.3,57.0,2843.0,5.81,5.84,2,7
648.0,0.73,very good,f,vs1,61.8,59.0,2843.0,5.73,5.79,4,4
649.0,0.72,ideal,e,vs2,62.0,57.0,2843.0,5.71,5.74,2,5
650.0,0.81,ideal,f,si2,62.1,57.0,2843.0,5.91,5.95,2,3
651.0,0.71,ideal,g,vvs2,60.7,57.0,2843.0,5.81,5.78,2,7
652.0,0.73,very good,e,si1,61.75,61.0,2844.0,5.92,5.96,4,2
653.0,0.7,very good,e,vs1,62.0,59.0,2844.0,5.65,5.68,4,4
654.0,1.01,ideal,i,i1,61.5,57.0,2844.0,6.45,6.46,2,0
655.0,1.01,good,i,i1,63.1,57.0,2844.0,6.35,6.39,1,0
656.0,0.79,ideal,h,vs2,62.5,57.0,2844.0,5.91,5.93,2,5
657.0,0.7,very good,e,vs2,61.8,59.0,2845.0,5.65,5.68,4,5
658.0,0.7,very good,e,vs2,61.75,60.0,2845.0,5.83,5.85,4,5
659.0,0.8,good,h,vs2,63.4,60.0,2845.0,5.92,5.82,1,5
660.0,1.27,premium,h,si2,59.3,61.0,2845.0,7.12,7.05,3,3
661.0,0.79,ideal,d,si1,61.5,56.0,2846.0,5.96,5.91,2,2
662.0,0.72,ideal,f,si1,60.2,59.0,3933.02,5.79,5.73,2,2
26979.73,0.73,ideal,h,vvs2,61.6,56.0,2846.0,5.73,5.84,2,7
664.0,1.01,fair,h,si2,61.75,59.0,2846.0,6.3,6.26,0,3
665.0,1.01,good,h,i1,64.2,61.0,2846.0,6.25,6.18,1,0
26979.73,0.73,ideal,g,si1,59.1,59.0,2846.0,5.73,5.95,2,2
667.0,0.7,ideal,e,si1,61.6,57.0,2846.0,5.71,5.76,2,2
